input_name,author_name,orcid,title,work_openalex_id,citation_year,citations
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,The Challenge of Considering Receptor Flexibility in Ligand Docking and Virtual Screening,https://openalex.org/W2077866319,2012,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Molecular basis of agonicity and antagonicity in the androgen receptor studied by molecular dynamics simulations,https://openalex.org/W2074742740,2024,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Molecular basis of agonicity and antagonicity in the androgen receptor studied by molecular dynamics simulations,https://openalex.org/W2074742740,2023,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Molecular basis of agonicity and antagonicity in the androgen receptor studied by molecular dynamics simulations,https://openalex.org/W2074742740,2022,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Molecular basis of agonicity and antagonicity in the androgen receptor studied by molecular dynamics simulations,https://openalex.org/W2074742740,2021,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Molecular basis of agonicity and antagonicity in the androgen receptor studied by molecular dynamics simulations,https://openalex.org/W2074742740,2020,3
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Molecular basis of agonicity and antagonicity in the androgen receptor studied by molecular dynamics simulations,https://openalex.org/W2074742740,2019,3
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Molecular basis of agonicity and antagonicity in the androgen receptor studied by molecular dynamics simulations,https://openalex.org/W2074742740,2018,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Molecular basis of agonicity and antagonicity in the androgen receptor studied by molecular dynamics simulations,https://openalex.org/W2074742740,2017,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Molecular basis of agonicity and antagonicity in the androgen receptor studied by molecular dynamics simulations,https://openalex.org/W2074742740,2016,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Molecular basis of agonicity and antagonicity in the androgen receptor studied by molecular dynamics simulations,https://openalex.org/W2074742740,2015,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Molecular basis of agonicity and antagonicity in the androgen receptor studied by molecular dynamics simulations,https://openalex.org/W2074742740,2014,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Molecular basis of agonicity and antagonicity in the androgen receptor studied by molecular dynamics simulations,https://openalex.org/W2074742740,2013,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Molecular basis of agonicity and antagonicity in the androgen receptor studied by molecular dynamics simulations,https://openalex.org/W2074742740,2012,3
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Direct Derivation of van der Waals Force Field Parameters from Quantum Mechanical Interaction Energies,https://openalex.org/W2005405862,2022,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Direct Derivation of van der Waals Force Field Parameters from Quantum Mechanical Interaction Energies,https://openalex.org/W2005405862,2020,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Direct Derivation of van der Waals Force Field Parameters from Quantum Mechanical Interaction Energies,https://openalex.org/W2005405862,2018,3
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Direct Derivation of van der Waals Force Field Parameters from Quantum Mechanical Interaction Energies,https://openalex.org/W2005405862,2017,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Direct Derivation of van der Waals Force Field Parameters from Quantum Mechanical Interaction Energies,https://openalex.org/W2005405862,2016,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Direct Derivation of van der Waals Force Field Parameters from Quantum Mechanical Interaction Energies,https://openalex.org/W2005405862,2015,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Direct Derivation of van der Waals Force Field Parameters from Quantum Mechanical Interaction Energies,https://openalex.org/W2005405862,2013,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Direct Derivation of van der Waals Force Field Parameters from Quantum Mechanical Interaction Energies,https://openalex.org/W2005405862,2012,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Hydration Free Energies Using Semiempirical Quantum Mechanical Hamiltonians and a Continuum Solvent Model with Multiple Atomic-Type Parameters,https://openalex.org/W2327118645,2021,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Hydration Free Energies Using Semiempirical Quantum Mechanical Hamiltonians and a Continuum Solvent Model with Multiple Atomic-Type Parameters,https://openalex.org/W2327118645,2020,3
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Hydration Free Energies Using Semiempirical Quantum Mechanical Hamiltonians and a Continuum Solvent Model with Multiple Atomic-Type Parameters,https://openalex.org/W2327118645,2019,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Hydration Free Energies Using Semiempirical Quantum Mechanical Hamiltonians and a Continuum Solvent Model with Multiple Atomic-Type Parameters,https://openalex.org/W2327118645,2018,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Hydration Free Energies Using Semiempirical Quantum Mechanical Hamiltonians and a Continuum Solvent Model with Multiple Atomic-Type Parameters,https://openalex.org/W2327118645,2017,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Hydration Free Energies Using Semiempirical Quantum Mechanical Hamiltonians and a Continuum Solvent Model with Multiple Atomic-Type Parameters,https://openalex.org/W2327118645,2015,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Hydration Free Energies Using Semiempirical Quantum Mechanical Hamiltonians and a Continuum Solvent Model with Multiple Atomic-Type Parameters,https://openalex.org/W2327118645,2014,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Hydration Free Energies Using Semiempirical Quantum Mechanical Hamiltonians and a Continuum Solvent Model with Multiple Atomic-Type Parameters,https://openalex.org/W2327118645,2013,3
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Hydration Free Energies Using Semiempirical Quantum Mechanical Hamiltonians and a Continuum Solvent Model with Multiple Atomic-Type Parameters,https://openalex.org/W2327118645,2012,3
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Quantum Mechanical Dynamics of Charge Transfer in Ubiquitin in Aqueous Solution,https://openalex.org/W2136868360,2022,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Quantum Mechanical Dynamics of Charge Transfer in Ubiquitin in Aqueous Solution,https://openalex.org/W2136868360,2021,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Quantum Mechanical Dynamics of Charge Transfer in Ubiquitin in Aqueous Solution,https://openalex.org/W2136868360,2018,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Quantum Mechanical Dynamics of Charge Transfer in Ubiquitin in Aqueous Solution,https://openalex.org/W2136868360,2015,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Quantum Mechanical Dynamics of Charge Transfer in Ubiquitin in Aqueous Solution,https://openalex.org/W2136868360,2013,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Quantum Mechanical Dynamics of Charge Transfer in Ubiquitin in Aqueous Solution,https://openalex.org/W2136868360,2012,3
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,"A fluorescence nanoscopy marker for corticotropin-releasing hormone type 1 receptor: computer design, synthesis, signaling effects, super-resolved fluorescence imaging, and <i>in situ</i> affinity constant in cells",https://openalex.org/W2898971140,2025,3
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,"A fluorescence nanoscopy marker for corticotropin-releasing hormone type 1 receptor: computer design, synthesis, signaling effects, super-resolved fluorescence imaging, and <i>in situ</i> affinity constant in cells",https://openalex.org/W2898971140,2024,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,"A fluorescence nanoscopy marker for corticotropin-releasing hormone type 1 receptor: computer design, synthesis, signaling effects, super-resolved fluorescence imaging, and <i>in situ</i> affinity constant in cells",https://openalex.org/W2898971140,2023,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,"A fluorescence nanoscopy marker for corticotropin-releasing hormone type 1 receptor: computer design, synthesis, signaling effects, super-resolved fluorescence imaging, and <i>in situ</i> affinity constant in cells",https://openalex.org/W2898971140,2022,4
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,"A fluorescence nanoscopy marker for corticotropin-releasing hormone type 1 receptor: computer design, synthesis, signaling effects, super-resolved fluorescence imaging, and <i>in situ</i> affinity constant in cells",https://openalex.org/W2898971140,2021,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,"A fluorescence nanoscopy marker for corticotropin-releasing hormone type 1 receptor: computer design, synthesis, signaling effects, super-resolved fluorescence imaging, and <i>in situ</i> affinity constant in cells",https://openalex.org/W2898971140,2020,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,"A fluorescence nanoscopy marker for corticotropin-releasing hormone type 1 receptor: computer design, synthesis, signaling effects, super-resolved fluorescence imaging, and <i>in situ</i> affinity constant in cells",https://openalex.org/W2898971140,2019,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Guided structure-based ligand identification and design via artificial intelligence modeling,https://openalex.org/W3199371739,2025,3
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Guided structure-based ligand identification and design via artificial intelligence modeling,https://openalex.org/W3199371739,2024,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Guided structure-based ligand identification and design via artificial intelligence modeling,https://openalex.org/W3199371739,2023,4
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Guided structure-based ligand identification and design via artificial intelligence modeling,https://openalex.org/W3199371739,2022,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Flexi-pharma: a molecule-ranking strategy for virtual screening using pharmacophores from ligand-free conformational ensembles,https://openalex.org/W3041241326,2023,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Flexi-pharma: a molecule-ranking strategy for virtual screening using pharmacophores from ligand-free conformational ensembles,https://openalex.org/W3041241326,2022,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Flexi-pharma: a molecule-ranking strategy for virtual screening using pharmacophores from ligand-free conformational ensembles,https://openalex.org/W3041241326,2021,4
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Flexi-pharma: a molecule-ranking strategy for virtual screening using pharmacophores from ligand-free conformational ensembles,https://openalex.org/W3041241326,2020,3
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,In silico Drug Repurposing for COVID-19: Targeting SARS-CoV-2 Proteins through Docking and Quantum Mechanical Scoring,https://openalex.org/W3035185430,2021,4
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,In silico Drug Repurposing for COVID-19: Targeting SARS-CoV-2 Proteins through Docking and Quantum Mechanical Scoring,https://openalex.org/W3035185430,2020,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Binding Free Energy Calculation and Scoring in Small-Molecule Docking,https://openalex.org/W2344926548,2020,3
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Binding Free Energy Calculation and Scoring in Small-Molecule Docking,https://openalex.org/W2344926548,2019,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Binding Free Energy Calculation and Scoring in Small-Molecule Docking,https://openalex.org/W2344926548,2018,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Determinants of Retinoid X Receptor Transcriptional Antagonism,https://openalex.org/W2097584955,2020,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Determinants of Retinoid X Receptor Transcriptional Antagonism,https://openalex.org/W2097584955,2019,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Determinants of Retinoid X Receptor Transcriptional Antagonism,https://openalex.org/W2097584955,2018,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Determinants of Retinoid X Receptor Transcriptional Antagonism,https://openalex.org/W2097584955,2016,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Electronic Mechanisms of Intra and Intermolecular J Couplings in Systems with C-H···O Interactions,https://openalex.org/W2099818948,2018,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Electronic Mechanisms of Intra and Intermolecular J Couplings in Systems with C-H···O Interactions,https://openalex.org/W2099818948,2017,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Electronic Mechanisms of Intra and Intermolecular J Couplings in Systems with C-H···O Interactions,https://openalex.org/W2099818948,2012,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,The Conformational Stability and Thermodynamics of Fur A (Ferric Uptake Regulator) from Anabaena sp. PCC 7119,https://openalex.org/W2002206793,2020,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,The Conformational Stability and Thermodynamics of Fur A (Ferric Uptake Regulator) from Anabaena sp. PCC 7119,https://openalex.org/W2002206793,2018,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,The Conformational Stability and Thermodynamics of Fur A (Ferric Uptake Regulator) from Anabaena sp. PCC 7119,https://openalex.org/W2002206793,2017,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,The Conformational Stability and Thermodynamics of Fur A (Ferric Uptake Regulator) from Anabaena sp. PCC 7119,https://openalex.org/W2002206793,2015,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,The Conformational Stability and Thermodynamics of Fur A (Ferric Uptake Regulator) from Anabaena sp. PCC 7119,https://openalex.org/W2002206793,2014,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,The Conformational Stability and Thermodynamics of Fur A (Ferric Uptake Regulator) from Anabaena sp. PCC 7119,https://openalex.org/W2002206793,2013,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,The Conformational Stability and Thermodynamics of Fur A (Ferric Uptake Regulator) from Anabaena sp. PCC 7119,https://openalex.org/W2002206793,2012,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,The Histidine-Phosphocarrier Protein of the Phosphoenolpyruvate: Sugar Phosphotransferase System of Bacillus sphaericus Self-Associates,https://openalex.org/W2042961460,2024,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,The Histidine-Phosphocarrier Protein of the Phosphoenolpyruvate: Sugar Phosphotransferase System of Bacillus sphaericus Self-Associates,https://openalex.org/W2042961460,2020,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,The Histidine-Phosphocarrier Protein of the Phosphoenolpyruvate: Sugar Phosphotransferase System of Bacillus sphaericus Self-Associates,https://openalex.org/W2042961460,2018,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,The Histidine-Phosphocarrier Protein of the Phosphoenolpyruvate: Sugar Phosphotransferase System of Bacillus sphaericus Self-Associates,https://openalex.org/W2042961460,2017,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,The Histidine-Phosphocarrier Protein of the Phosphoenolpyruvate: Sugar Phosphotransferase System of Bacillus sphaericus Self-Associates,https://openalex.org/W2042961460,2016,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,The Histidine-Phosphocarrier Protein of the Phosphoenolpyruvate: Sugar Phosphotransferase System of Bacillus sphaericus Self-Associates,https://openalex.org/W2042961460,2014,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,The Histidine-Phosphocarrier Protein of the Phosphoenolpyruvate: Sugar Phosphotransferase System of Bacillus sphaericus Self-Associates,https://openalex.org/W2042961460,2013,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,The canonical equilibrium of constrained molecular models,https://openalex.org/W2142030925,2022,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,The canonical equilibrium of constrained molecular models,https://openalex.org/W2142030925,2018,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,The canonical equilibrium of constrained molecular models,https://openalex.org/W2142030925,2016,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,The canonical equilibrium of constrained molecular models,https://openalex.org/W2142030925,2014,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Quantum-Mechanical Molecular Dynamics of Charge Transfer,https://openalex.org/W177083789,2018,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Quantum-Mechanical Molecular Dynamics of Charge Transfer,https://openalex.org/W177083789,2015,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Quantum-Mechanical Molecular Dynamics of Charge Transfer,https://openalex.org/W177083789,2012,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Lessons learnt from machine learning in early stages of drug discovery,https://openalex.org/W4396801543,2025,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Lessons learnt from machine learning in early stages of drug discovery,https://openalex.org/W4396801543,2024,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Correction to X-Aptamers: A Bead-Based Selection Method for Random Incorporation of Druglike Moieties onto Next-Generation Aptamers for Enhanced Binding,https://openalex.org/W2589533735,2025,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Correction to X-Aptamers: A Bead-Based Selection Method for Random Incorporation of Druglike Moieties onto Next-Generation Aptamers for Enhanced Binding,https://openalex.org/W2589533735,2021,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Correction to X-Aptamers: A Bead-Based Selection Method for Random Incorporation of Druglike Moieties onto Next-Generation Aptamers for Enhanced Binding,https://openalex.org/W2589533735,2020,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Exo‐exo and endo‐endo vicinal proton spin‐spin coupling constants in norbornane and norbornene. An IPPP‐CLOPPA analysis,https://openalex.org/W2154462962,2018,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Ligand Docking and Virtual Screening in Structure-based Drug Discovery,https://openalex.org/W1523494089,2023,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Ligand Docking and Virtual Screening in Structure-based Drug Discovery,https://openalex.org/W1523494089,2021,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Ligand Docking and Virtual Screening in Structure-based Drug Discovery,https://openalex.org/W1523494089,2020,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Ligand Docking and Virtual Screening in Structure-based Drug Discovery,https://openalex.org/W1523494089,2018,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Ligand Docking and Virtual Screening in Structure-based Drug Discovery,https://openalex.org/W1523494089,2013,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Ligand Docking and Virtual Screening in Structure-based Drug Discovery,https://openalex.org/W1523494089,2012,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,2J(SeSe) couplings in diseleno-substituted alkenylic compounds. A CLOPPA-IPPP analysis,https://openalex.org/W1985479226,2018,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Self-energies for the particle-hole propagator from Feynman-Dyson equations,https://openalex.org/W1979582846,2018,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,A Liouville-space method for the decoupling of the polarization propagator equation of motion,https://openalex.org/W2028643299,2018,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,A Liouville-space method for the decoupling of the polarization propagator equation of motion,https://openalex.org/W2028643299,2012,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,An Exact Expression to Calculate the Derivatives of Position-Dependent Observables in Molecular Simulations with Flexible Constraints,https://openalex.org/W2063973684,2018,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,An Exact Expression to Calculate the Derivatives of Position-Dependent Observables in Molecular Simulations with Flexible Constraints,https://openalex.org/W2063973684,2017,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Finite expansion of the inverse matrix in the polarization propagator method,https://openalex.org/W2027195422,2018,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Finite expansion of the inverse matrix in the polarization propagator method,https://openalex.org/W2027195422,2012,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Combination of pose and rank consensus in docking-based virtual screening: the best of both worlds,https://openalex.org/W3201751162,2023,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Combination of pose and rank consensus in docking-based virtual screening: the best of both worlds,https://openalex.org/W3201751162,2022,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,In silico Drug Repurposing for COVID-19: Targeting SARS-CoV-2 Proteins through Docking and Quantum Mechanical Scoring,https://openalex.org/W4242913553,2022,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,In silico Drug Repurposing for COVID-19: Targeting SARS-CoV-2 Proteins through Docking and Quantum Mechanical Scoring,https://openalex.org/W4242913553,2021,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Localization method for semiempirical molecular orbitals based on the boys-foster criterion,https://openalex.org/W2028115270,2018,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,In silico Identification of Novel EGFR Inhibitors with Antiproliferative Activity Against Cancer Cells.,https://openalex.org/W2952691035,2013,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Correction: An Exact Expression to Calculate the Derivatives of Position-Dependent Observables in Molecular Simulations with Flexible Constraints,https://openalex.org/W4238873164,2018,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Combination of pose and rank consensus in docking-based virtual screening: the best of both worlds,https://openalex.org/W4254776923,2024,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Editorial: Development of COVID-19 therapies: Lessons learnt and ongoing efforts,https://openalex.org/W4296099026,2024,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Functional and druggability analysis of the SARS-CoV-2 proteome,https://openalex.org/W3080922922,2022,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Functional and druggability analysis of the SARS-CoV-2 proteome,https://openalex.org/W3080922922,2021,4
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Handling Protein Flexibility in Docking and High‐Throughput Docking: From Algorithms to Applications,https://openalex.org/W1566256344,2020,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Handling Protein Flexibility in Docking and High‐Throughput Docking: From Algorithms to Applications,https://openalex.org/W1566256344,2018,2
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Handling Protein Flexibility in Docking and High‐Throughput Docking: From Algorithms to Applications,https://openalex.org/W1566256344,2016,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,The ULK1-FBXW5-SEC23B nexus controls autophagy,https://openalex.org/W2896110598,2023,1
"Cavasotto, C. N.",Claudio N. Cavasotto,0000-0002-1372-0379,Author response: The ULK1-FBXW5-SEC23B nexus controls autophagy,https://openalex.org/W2987603187,2020,1
"Chan, Debora Mirta",Débora Chan,0000-0003-0125-7345,Speckle Noise Reduction In Sar Images Using Information Theory,https://openalex.org/W3049427955,2026,2
"Chan, Debora Mirta",Débora Chan,0000-0003-0125-7345,Speckle Noise Reduction In Sar Images Using Information Theory,https://openalex.org/W3049427955,2025,1
"Chan, Debora Mirta",Débora Chan,0000-0003-0125-7345,Speckle Noise Reduction In Sar Images Using Information Theory,https://openalex.org/W3049427955,2022,1
"Chan, Debora Mirta",Débora Chan,0000-0003-0125-7345,Changing etiologies and outcomes of acute liver failure: Perspectives from 6 transplant centers in Argentina,https://openalex.org/W1549601035,2025,4
"Chan, Debora Mirta",Débora Chan,0000-0003-0125-7345,Changing etiologies and outcomes of acute liver failure: Perspectives from 6 transplant centers in Argentina,https://openalex.org/W1549601035,2024,1
"Chan, Debora Mirta",Débora Chan,0000-0003-0125-7345,Changing etiologies and outcomes of acute liver failure: Perspectives from 6 transplant centers in Argentina,https://openalex.org/W1549601035,2023,3
"Chan, Debora Mirta",Débora Chan,0000-0003-0125-7345,Changing etiologies and outcomes of acute liver failure: Perspectives from 6 transplant centers in Argentina,https://openalex.org/W1549601035,2022,6
"Chan, Debora Mirta",Débora Chan,0000-0003-0125-7345,Changing etiologies and outcomes of acute liver failure: Perspectives from 6 transplant centers in Argentina,https://openalex.org/W1549601035,2020,3
"Chan, Debora Mirta",Débora Chan,0000-0003-0125-7345,Changing etiologies and outcomes of acute liver failure: Perspectives from 6 transplant centers in Argentina,https://openalex.org/W1549601035,2019,5
"Chan, Debora Mirta",Débora Chan,0000-0003-0125-7345,Changing etiologies and outcomes of acute liver failure: Perspectives from 6 transplant centers in Argentina,https://openalex.org/W1549601035,2018,5
"Chan, Debora Mirta",Débora Chan,0000-0003-0125-7345,Changing etiologies and outcomes of acute liver failure: Perspectives from 6 transplant centers in Argentina,https://openalex.org/W1549601035,2017,4
"Chan, Debora Mirta",Débora Chan,0000-0003-0125-7345,Changing etiologies and outcomes of acute liver failure: Perspectives from 6 transplant centers in Argentina,https://openalex.org/W1549601035,2016,6
"Chan, Debora Mirta",Débora Chan,0000-0003-0125-7345,Changing etiologies and outcomes of acute liver failure: Perspectives from 6 transplant centers in Argentina,https://openalex.org/W1549601035,2015,4
"Chan, Debora Mirta",Débora Chan,0000-0003-0125-7345,Characterization of the Cortisol Stress Response to Sedation and Anesthesia in Children,https://openalex.org/W1971935787,2024,4
"Chan, Debora Mirta",Débora Chan,0000-0003-0125-7345,Characterization of the Cortisol Stress Response to Sedation and Anesthesia in Children,https://openalex.org/W1971935787,2023,3
"Chan, Debora Mirta",Débora Chan,0000-0003-0125-7345,Characterization of the Cortisol Stress Response to Sedation and Anesthesia in Children,https://openalex.org/W1971935787,2022,2
"Chan, Debora Mirta",Débora Chan,0000-0003-0125-7345,Characterization of the Cortisol Stress Response to Sedation and Anesthesia in Children,https://openalex.org/W1971935787,2021,4
"Chan, Debora Mirta",Débora Chan,0000-0003-0125-7345,Characterization of the Cortisol Stress Response to Sedation and Anesthesia in Children,https://openalex.org/W1971935787,2020,6
"Chan, Debora Mirta",Débora Chan,0000-0003-0125-7345,Characterization of the Cortisol Stress Response to Sedation and Anesthesia in Children,https://openalex.org/W1971935787,2019,4
"Chan, Debora Mirta",Débora Chan,0000-0003-0125-7345,Characterization of the Cortisol Stress Response to Sedation and Anesthesia in Children,https://openalex.org/W1971935787,2018,4
"Chan, Debora Mirta",Débora Chan,0000-0003-0125-7345,Characterization of the Cortisol Stress Response to Sedation and Anesthesia in Children,https://openalex.org/W1971935787,2017,2
